station,valid, tmpf ,  dwpf ,  relh ,  drct ,  sped ,  mslp ,  p01i ,  vsby ,  presentwx
CMI,2016-07-03 14:53,64.94,62.96,93.30,90.00,10.4,1016.00,0.05,7.00,-RA
CMI,2016-07-03 15:53,66.02,64.04,93.33,110.00,9.2,1015.50,0.03,9.00,-RA
CMI,2016-07-03 16:53,66.02,64.04,93.33,80.00,12.7,1013.90,0.01,10.00,M
CMI,2016-07-03 17:29,66.02,64.04,93.33,80.00,12.7,M,0.00,10.00,M
CMI,2016-07-03 17:53,66.02,64.04,93.33,70.00,9.2,1013.50,0.00,10.00,M
CMI,2016-07-03 18:53,66.02,64.04,93.33,80.00,10.4,1013.80,0.00,8.00,M
CMI,2016-07-03 19:41,66.02,64.04,93.33,60.00,6.9,M,0.00,7.00,M
CMI,2016-07-03 19:53,66.02,64.04,93.33,50.00,8.1,1014.10,0.00,6.00,BR
CMI,2016-07-03 20:43,66.02,64.04,93.33,70.00,8.1,M,0.00,2.00,BR
CMI,2016-07-03 20:53,66.02,64.04,93.33,60.00,6.9,1014.10,0.00,2.00,BR
CMI,2016-07-03 21:53,66.02,64.04,93.33,60.00,6.9,1014.50,0.00,2.00,BR
CMI,2016-07-03 21:56,66.02,64.04,93.33,60.00,8.1,M,0.00,1.75,BR
CMI,2016-07-03 22:53,66.02,64.04,93.33,70.00,6.9,1014.30,0.00,1.50,BR
CMI,2016-07-03 23:30,64.94,64.04,96.90,70.00,6.9,M,0.00,0.75,BR
CMI,2016-07-03 23:53,64.94,64.04,96.90,70.00,8.1,1014.00,0.00,0.50,FG
CMI,2016-07-04 00:04,64.94,64.04,96.90,60.00,6.9,M,0.00,0.50,FG
CMI,2016-07-04 00:21,64.94,64.04,96.90,60.00,8.1,M,0.00,0.50,FG
CMI,2016-07-04 00:27,64.94,64.04,96.90,60.00,8.1,M,0.00,0.25,FG
CMI,2016-07-04 00:42,64.94,64.04,96.90,70.00,8.1,M,0.00,0.50,FG
CMI,2016-07-04 00:53,64.94,64.04,96.90,70.00,8.1,1013.60,0.00,0.50,FG
CMI,2016-07-04 01:26,64.94,64.04,96.90,50.00,8.1,M,0.00,0.50,FG
CMI,2016-07-04 01:35,64.04,62.96,96.28,50.00,9.2,M,0.00,0.25,FG
CMI,2016-07-04 01:45,64.04,64.04,100.00,50.00,8.1,M,0.00,0.50,FG
CMI,2016-07-04 01:53,64.04,62.96,96.28,60.00,8.1,1012.90,0.00,0.50,FG
CMI,2016-07-04 02:24,64.04,62.96,96.28,60.00,8.1,M,0.00,1.00,BR
CMI,2016-07-04 02:38,64.04,64.04,100.00,60.00,8.1,M,0.00,0.75,BR
CMI,2016-07-04 02:53,64.04,64.04,100.00,60.00,9.2,1012.50,0.00,0.50,FG
CMI,2016-07-04 03:20,64.04,62.96,96.28,50.00,8.1,M,0.00,1.00,BR
CMI,2016-07-04 03:53,64.04,62.96,96.28,60.00,6.9,1012.60,0.00,1.00,BR
CMI,2016-07-04 04:00,64.04,62.96,96.28,70.00,8.1,M,0.00,0.75,BR
CMI,2016-07-04 04:17,64.04,62.96,96.28,60.00,6.9,M,0.00,1.00,BR
CMI,2016-07-04 04:53,64.04,62.96,96.28,70.00,6.9,1012.50,0.00,1.00,BR
CMI,2016-07-04 05:32,64.04,62.96,96.28,60.00,9.2,M,0.00,0.75,BR
CMI,2016-07-04 05:53,64.04,62.96,96.28,60.00,6.9,1012.20,0.00,0.50,FG
CMI,2016-07-04 06:14,64.04,62.96,96.28,60.00,8.1,M,0.00,0.25,FG
CMI,2016-07-04 06:53,64.04,64.04,100.00,70.00,6.9,1012.60,0.00,0.25,FG
CMI,2016-07-04 07:53,64.94,64.04,96.90,90.00,6.9,1012.40,0.00,0.25,FG
CMI,2016-07-04 08:06,64.94,64.04,96.90,80.00,8.1,M,0.00,0.25,FG
CMI,2016-07-04 08:13,64.94,64.94,100.00,90.00,6.9,M,0.00,0.50,FG
CMI,2016-07-04 08:53,66.02,64.94,96.31,90.00,8.1,1012.20,0.00,1.50,BR
CMI,2016-07-04 09:21,66.02,64.94,96.31,70.00,8.1,M,0.00,2.50,BR
CMI,2016-07-04 09:53,68.00,66.02,93.38,80.00,6.9,1011.80,0.00,3.00,BR
CMI,2016-07-04 10:32,69.08,66.02,89.98,80.00,5.8,M,0.00,6.00,BR
CMI,2016-07-04 10:53,69.98,66.92,90.02,80.00,8.1,1011.50,0.00,7.00,M
CMI,2016-07-04 11:53,71.06,66.02,84.10,100.00,4.6,1011.60,0.00,9.00,M
CMI,2016-07-04 12:37,69.98,66.92,90.02,0.00,0.0,M,0.00,1.50,-RA BR
CMI,2016-07-04 12:53,69.98,66.92,90.02,150.00,4.6,1011.70,0.00,1.50,BR
CMI,2016-07-04 13:08,69.98,66.92,90.02,0.00,0.0,M,0.00,1.50,BR
CMI,2016-07-04 13:23,71.06,66.92,86.77,0.00,0.0,M,0.00,3.00,BR
CMI,2016-07-04 13:53,71.06,66.92,86.77,0.00,0.0,1011.50,0.00,10.00,M
CMI,2016-07-04 13:56,71.96,66.92,84.16,0.00,0.0,M,0.00,10.00,M
CMI,2016-07-04 14:53,73.04,68.00,84.22,0.00,0.0,1011.50,0.00,10.00,M
CMI,2016-07-04 15:36,73.04,68.00,84.22,0.00,0.0,M,0.00,10.00,M
CMI,2016-07-04 15:53,73.94,68.00,81.71,0.00,0.0,1011.30,0.00,10.00,M
CMI,2016-07-04 16:22,75.02,69.08,81.79,200.00,3.5,M,0.00,10.00,M
CMI,2016-07-04 16:53,75.02,68.00,78.81,M,M,1010.70,0.00,10.00,M
CMI,2016-07-04 17:53,75.02,69.08,81.79,240.00,3.5,1010.70,0.00,10.00,M
CMI,2016-07-04 18:41,75.02,69.08,81.79,260.00,3.5,M,0.00,10.00,M
CMI,2016-07-04 18:53,75.02,69.08,81.79,270.00,4.6,1010.70,0.00,10.00,M
CMI,2016-07-04 19:53,73.94,69.98,87.45,220.00,3.5,1010.60,0.00,10.00,M
CMI,2016-07-04 20:53,69.98,68.00,93.44,230.00,3.5,1010.50,0.00,10.00,M
CMI,2016-07-04 21:06,71.06,68.00,90.06,230.00,3.5,M,0.00,10.00,M
CMI,2016-07-04 21:51,69.80,68.00,94.01,280.00,4.6,M,0.00,10.00,M
CMI,2016-07-04 21:53,69.98,68.00,93.44,280.00,3.5,1011.20,0.00,10.00,M
CMI,2016-07-04 22:53,71.06,68.00,90.06,230.00,3.5,1011.20,0.00,8.00,M
CMI,2016-07-04 23:53,69.98,68.00,93.44,210.00,4.6,1011.20,0.00,5.00,BR
CMI,2016-07-05 00:53,69.98,68.00,93.44,270.00,3.5,1011.70,0.00,4.00,BR
CMI,2016-07-05 01:53,69.98,68.00,93.44,0.00,0.0,1011.80,0.00,4.00,BR
CMI,2016-07-05 02:53,69.98,68.00,93.44,0.00,0.0,1011.70,0.00,3.00,BR
CMI,2016-07-05 03:53,69.08,68.00,96.36,300.00,4.6,1012.00,0.00,4.00,BR
CMI,2016-07-05 04:53,69.08,68.00,96.36,270.00,3.5,1012.20,0.00,5.00,BR
CMI,2016-07-05 05:53,69.98,68.00,93.44,0.00,0.0,1012.90,0.00,4.00,BR
CMI,2016-07-05 06:53,69.98,69.08,96.97,250.00,3.5,1013.30,0.00,4.00,BR
CMI,2016-07-05 07:53,73.04,69.98,90.14,250.00,3.5,1013.30,0.00,6.00,BR
CMI,2016-07-05 08:53,75.02,69.08,81.79,220.00,5.8,1013.50,0.00,10.00,M
CMI,2016-07-05 09:34,77.00,69.08,76.57,230.00,6.9,M,0.00,10.00,M
CMI,2016-07-05 09:53,75.92,69.98,81.85,240.00,6.9,1013.80,0.00,10.00,M
CMI,2016-07-05 10:53,78.08,69.08,73.88,190.00,4.6,1014.00,0.00,10.00,M
CMI,2016-07-05 11:53,80.96,69.98,69.32,230.00,6.9,1014.10,0.00,10.00,M
CMI,2016-07-05 12:53,80.06,69.08,69.23,210.00,8.1,1013.80,0.00,10.00,M
CMI,2016-07-05 13:53,82.94,69.98,65.00,220.00,10.4,1013.10,0.00,10.00,M
CMI,2016-07-05 14:53,82.04,69.98,66.93,220.00,9.2,1013.10,0.00,10.00,M
CMI,2016-07-05 15:53,82.94,69.98,65.00,210.00,8.1,1012.80,0.00,10.00,M
CMI,2016-07-05 16:53,84.02,69.98,62.77,210.00,9.2,1012.40,0.00,10.00,M
CMI,2016-07-05 17:53,84.02,69.98,62.77,230.00,9.2,1012.20,0.00,10.00,M
CMI,2016-07-05 18:53,82.94,71.96,69.53,180.00,5.8,1012.00,0.00,10.00,M
CMI,2016-07-05 19:53,78.08,71.06,79.05,190.00,5.8,1011.90,0.00,10.00,M
CMI,2016-07-05 20:53,73.94,69.98,87.45,190.00,4.6,1011.60,0.00,9.00,M
CMI,2016-07-05 21:53,73.04,69.98,90.14,170.00,5.8,1011.80,0.00,8.00,M
CMI,2016-07-05 22:53,73.04,69.08,87.41,150.00,6.9,1012.10,0.00,8.00,M
CMI,2016-07-05 23:53,75.02,69.98,84.34,160.00,6.9,1012.10,0.00,10.00,M
CMI,2016-07-06 00:53,75.92,71.06,84.92,170.00,10.4,1011.70,0.00,10.00,M
CMI,2016-07-06 01:53,75.02,71.06,87.50,170.00,9.2,1011.00,0.00,10.00,M
CMI,2016-07-06 02:53,75.92,71.96,87.55,140.00,10.4,1010.10,0.00,9.00,M
CMI,2016-07-06 03:53,73.94,71.96,93.54,140.00,6.9,1010.40,0.00,6.00,BR
CMI,2016-07-06 04:53,71.96,71.06,96.99,130.00,5.8,1011.10,0.00,4.00,BR
CMI,2016-07-06 04:56,71.96,71.06,96.99,140.00,6.9,M,0.00,4.00,BR
CMI,2016-07-06 05:53,75.02,73.04,93.57,200.00,3.5,1011.60,0.00,4.00,BR
CMI,2016-07-06 06:00,73.04,69.08,87.41,20.00,28.8,M,0.00,6.00,BR
CMI,2016-07-06 06:09,69.98,64.94,84.04,10.00,25.3,M,0.01,9.00,-TSRA
CMI,2016-07-06 06:18,69.08,66.02,89.98,20.00,24.2,M,0.04,4.00,TSRA BR
CMI,2016-07-06 06:26,68.00,66.02,93.38,20.00,18.4,M,0.17,2.50,+TSRA BR
CMI,2016-07-06 06:41,68.00,66.02,93.38,360.00,17.3,M,0.21,8.00,-TSRA
CMI,2016-07-06 06:53,68.00,66.02,93.38,340.00,13.8,1014.40,0.23,7.00,TSRA
CMI,2016-07-06 07:13,68.00,66.02,93.38,350.00,16.1,M,0.06,2.50,+TSRA BR
CMI,2016-07-06 07:24,68.00,66.02,93.38,10.00,11.5,M,0.07,8.00,-RA
CMI,2016-07-06 07:53,68.00,66.02,93.38,10.00,15.0,1015.40,0.10,7.00,TSRA
CMI,2016-07-06 08:18,69.08,66.02,89.98,360.00,15.0,M,0.05,4.00,+RA BR
CMI,2016-07-06 08:53,69.08,66.92,92.83,10.00,6.9,1015.20,0.12,10.00,-RA
CMI,2016-07-06 09:53,69.98,66.92,90.02,100.00,8.1,1013.10,0.01,10.00,-RA
CMI,2016-07-06 10:53,71.96,68.00,87.35,150.00,13.8,1010.90,0.00,10.00,M
CMI,2016-07-06 11:53,73.04,68.00,84.22,170.00,12.7,1010.00,0.00,10.00,M
CMI,2016-07-06 12:53,77.00,69.98,78.96,170.00,16.1,1008.40,0.00,10.00,M
CMI,2016-07-06 13:53,80.06,69.98,71.39,180.00,11.5,1010.10,0.00,10.00,M
CMI,2016-07-06 14:53,80.96,69.98,69.32,200.00,8.1,1010.30,0.00,10.00,M
CMI,2016-07-06 15:53,82.94,71.06,67.44,220.00,5.8,1010.20,0.00,10.00,M
CMI,2016-07-06 16:53,82.04,71.96,71.59,260.00,8.1,1011.00,0.00,10.00,M
CMI,2016-07-06 17:53,80.06,71.96,76.36,260.00,6.9,1010.90,0.00,10.00,M
CMI,2016-07-06 18:53,78.08,71.06,79.05,290.00,5.8,1011.20,0.00,10.00,M
CMI,2016-07-06 19:53,75.02,71.06,87.50,320.00,4.6,1011.40,0.00,10.00,M
CMI,2016-07-06 20:53,73.94,71.06,90.73,320.00,3.5,1011.20,0.00,10.00,M
CMI,2016-07-06 21:53,71.96,69.98,93.49,240.00,3.5,1011.30,0.00,10.00,M
CMI,2016-07-06 22:53,69.98,68.00,93.44,160.00,5.8,1011.00,0.00,8.00,M
CMI,2016-07-06 23:53,69.08,68.00,96.36,160.00,4.6,1010.90,0.00,8.00,M
CMI,2016-07-07 00:53,68.00,66.02,93.38,240.00,4.6,1011.00,0.00,6.00,BR
CMI,2016-07-07 01:38,66.92,66.02,96.93,0.00,0.0,M,0.00,2.00,BR
CMI,2016-07-07 01:40,66.92,66.02,96.93,0.00,0.0,M,0.00,1.00,BR
CMI,2016-07-07 01:53,66.92,66.02,96.93,250.00,3.5,1010.50,0.00,0.50,FG
CMI,2016-07-07 02:04,66.92,66.02,96.93,260.00,5.8,M,0.00,1.25,BR
CMI,2016-07-07 02:11,68.00,66.02,93.38,250.00,4.6,M,0.00,2.00,BR
CMI,2016-07-07 02:18,66.92,66.02,96.93,0.00,0.0,M,0.00,0.75,BR
CMI,2016-07-07 02:28,66.92,66.02,96.93,0.00,0.0,M,0.00,0.25,FG
CMI,2016-07-07 02:37,66.02,64.94,96.31,250.00,3.5,M,0.00,0.50,FG
CMI,2016-07-07 02:48,66.20,64.40,93.92,290.00,3.5,M,0.00,0.75,BR
CMI,2016-07-07 02:53,66.02,64.94,96.31,270.00,3.5,1010.90,0.00,1.00,BR
CMI,2016-07-07 03:08,66.02,64.94,96.31,240.00,4.6,M,0.00,0.50,FG
CMI,2016-07-07 03:20,66.92,64.94,93.35,220.00,5.8,M,0.00,2.00,BR
CMI,2016-07-07 03:29,66.92,66.02,96.93,220.00,6.9,M,0.00,3.00,BR
CMI,2016-07-07 03:46,68.00,66.92,96.34,230.00,4.6,M,0.00,4.00,BR
CMI,2016-07-07 03:53,68.00,66.92,96.34,230.00,5.8,1011.30,0.00,4.00,BR
CMI,2016-07-07 04:33,66.02,64.94,96.31,250.00,4.6,M,0.00,1.75,BR
CMI,2016-07-07 04:53,66.02,66.02,100.00,220.00,3.5,1010.80,0.00,0.50,FG
CMI,2016-07-07 05:00,66.92,66.02,96.93,210.00,3.5,M,0.00,0.25,FG
CMI,2016-07-07 05:13,66.02,66.02,100.00,200.00,3.5,M,0.00,0.25,FG
CMI,2016-07-07 05:53,66.02,64.94,96.31,190.00,4.6,1010.40,0.00,0.25,FG
CMI,2016-07-07 05:58,66.02,64.94,96.31,200.00,5.8,M,0.00,0.25,FG
CMI,2016-07-07 06:53,68.00,66.92,96.34,220.00,6.9,1011.80,0.00,0.25,FG
CMI,2016-07-07 07:23,69.08,68.00,96.36,200.00,4.6,M,0.00,0.25,BR
CMI,2016-07-07 07:53,69.98,69.08,96.97,160.00,6.9,1011.30,0.00,1.00,BR
CMI,2016-07-07 08:53,71.96,69.98,93.49,140.00,8.1,1011.20,0.00,2.00,BR
CMI,2016-07-07 09:17,73.04,69.98,90.14,130.00,9.2,M,0.00,3.00,M
CMI,2016-07-07 09:38,75.02,69.98,84.34,120.00,8.1,M,0.00,8.00,M
CMI,2016-07-07 09:53,75.02,69.98,84.34,150.00,6.9,1011.10,0.00,8.00,M
CMI,2016-07-07 10:12,75.92,71.06,84.92,160.00,6.9,M,0.00,10.00,M
CMI,2016-07-07 10:53,75.92,71.06,84.92,190.00,6.9,1012.30,0.00,10.00,M
CMI,2016-07-07 11:22,75.92,71.06,84.92,230.00,17.3,M,0.00,10.00,M
CMI,2016-07-07 11:53,75.02,69.98,84.34,210.00,6.9,1012.60,0.00,10.00,M
CMI,2016-07-07 12:53,75.92,71.96,87.55,160.00,10.4,1009.60,0.01,10.00,M
CMI,2016-07-07 13:53,78.98,69.98,73.97,M,M,1007.00,0.00,10.00,M
CMI,2016-07-07 14:53,82.94,71.96,69.53,160.00,9.2,1007.50,0.00,10.00,M
CMI,2016-07-07 15:53,82.94,71.96,69.53,210.00,11.5,1008.60,0.00,10.00,M
CMI,2016-07-07 16:53,82.04,71.96,71.59,220.00,10.4,1009.00,0.00,10.00,M
CMI,2016-07-07 17:53,82.94,71.06,67.44,210.00,17.3,1008.50,0.00,10.00,M
CMI,2016-07-07 18:53,80.96,69.98,69.32,250.00,13.8,1009.10,0.00,10.00,M
CMI,2016-07-07 19:53,78.08,69.08,73.88,250.00,10.4,1009.90,0.00,10.00,M
CMI,2016-07-07 20:53,75.02,69.98,84.34,260.00,8.1,1010.90,0.00,10.00,M
CMI,2016-07-07 21:53,71.96,69.08,90.66,260.00,5.8,1011.20,0.00,10.00,M
CMI,2016-07-07 22:53,71.06,68.00,90.06,210.00,4.6,1011.10,0.00,10.00,M
CMI,2016-07-07 23:53,69.08,66.92,92.83,210.00,3.5,1010.60,0.00,10.00,M
CMI,2016-07-08 00:53,71.06,69.08,93.47,220.00,8.1,1010.70,0.00,10.00,M
CMI,2016-07-08 01:53,69.98,68.00,93.44,220.00,6.9,1010.60,0.00,10.00,M
CMI,2016-07-08 02:53,69.08,66.92,92.83,230.00,3.5,1010.70,0.00,9.00,M
CMI,2016-07-08 03:25,66.92,66.02,96.93,0.00,0.0,M,0.00,1.75,BR
CMI,2016-07-08 03:44,68.00,66.02,93.38,180.00,5.8,M,0.00,3.00,BR
CMI,2016-07-08 03:53,69.08,68.00,96.36,190.00,4.6,1009.90,0.00,7.00,M
CMI,2016-07-08 04:53,69.08,66.92,92.83,180.00,3.5,1010.30,0.00,7.00,M
CMI,2016-07-08 05:53,69.08,66.92,92.83,0.00,0.0,1010.90,0.00,5.00,BR
CMI,2016-07-08 06:53,71.96,69.98,93.49,M,M,1011.10,0.00,10.00,M
CMI,2016-07-08 07:53,75.02,71.96,90.22,250.00,5.8,1011.80,0.00,10.00,M
CMI,2016-07-08 08:53,77.00,73.04,87.60,350.00,6.9,1011.60,0.00,10.00,M
CMI,2016-07-08 09:53,80.96,73.04,76.90,320.00,9.2,1011.30,0.00,10.00,M
CMI,2016-07-08 10:53,82.94,71.96,69.53,290.00,13.8,1010.90,0.00,10.00,M
CMI,2016-07-08 11:53,82.94,71.96,69.53,300.00,13.8,1011.30,0.00,10.00,M
CMI,2016-07-08 12:53,84.02,71.96,67.15,270.00,10.4,1011.60,0.00,10.00,M
CMI,2016-07-08 13:53,86.00,73.04,65.35,280.00,11.5,1011.70,0.00,10.00,M
CMI,2016-07-08 14:53,84.02,71.96,67.15,290.00,8.1,1011.70,0.00,10.00,M
CMI,2016-07-08 15:53,84.92,71.06,63.27,290.00,16.1,1011.30,0.00,10.00,M
CMI,2016-07-08 16:53,84.02,68.00,58.65,300.00,13.8,1011.40,0.00,10.00,M
CMI,2016-07-08 17:53,82.04,62.06,50.84,310.00,12.7,1011.50,0.00,10.00,M
CMI,2016-07-08 18:53,80.96,64.94,58.25,290.00,10.4,1011.80,0.00,10.00,M
CMI,2016-07-08 19:53,73.94,66.02,76.31,250.00,6.9,1013.00,0.00,10.00,M
CMI,2016-07-08 20:53,71.06,64.94,81.00,230.00,6.9,1013.50,0.00,10.00,M
CMI,2016-07-08 21:53,69.98,64.04,81.44,240.00,8.1,1013.60,0.00,10.00,M
CMI,2016-07-08 22:53,68.00,62.96,83.91,260.00,6.9,1013.20,0.00,10.00,M
CMI,2016-07-08 23:53,66.92,62.96,87.10,300.00,6.9,1013.50,0.00,10.00,M
CMI,2016-07-09 00:53,66.02,62.96,89.86,270.00,5.8,1013.70,0.00,10.00,M
CMI,2016-07-09 01:53,66.02,62.06,87.05,310.00,8.1,1014.00,0.00,10.00,M
CMI,2016-07-09 02:53,62.96,60.98,93.25,300.00,5.8,1014.00,0.00,10.00,M
CMI,2016-07-09 03:53,62.96,60.08,90.31,310.00,3.5,1014.40,0.00,10.00,M
CMI,2016-07-09 04:53,60.98,59.00,93.19,250.00,4.6,1015.00,0.00,10.00,M
CMI,2016-07-09 05:53,60.08,57.92,92.56,250.00,5.8,1015.70,0.00,10.00,M
CMI,2016-07-09 06:53,64.94,60.98,87.00,270.00,8.1,1015.60,0.00,10.00,M
CMI,2016-07-09 07:53,68.00,64.04,87.16,280.00,6.9,1016.50,0.00,10.00,M
CMI,2016-07-09 08:53,71.06,64.04,78.49,310.00,9.2,1016.90,0.00,10.00,M
CMI,2016-07-09 09:53,73.94,64.94,73.49,300.00,8.1,1017.30,0.00,10.00,M
CMI,2016-07-09 10:53,75.92,64.04,66.65,320.00,12.7,1017.30,0.00,10.00,M
CMI,2016-07-09 11:53,75.92,64.04,66.65,310.00,12.7,1017.50,0.00,10.00,M
CMI,2016-07-09 12:53,78.08,64.04,62.05,350.00,8.1,1017.50,0.00,10.00,M
CMI,2016-07-09 13:53,78.98,66.02,64.54,310.00,10.4,1017.30,0.00,10.00,M
CMI,2016-07-09 14:53,78.98,62.96,57.99,330.00,6.9,1017.50,0.00,10.00,M
CMI,2016-07-09 15:53,80.06,64.04,58.14,320.00,9.2,1017.50,0.00,10.00,M
CMI,2016-07-09 16:53,80.06,64.04,58.14,310.00,9.2,1017.30,0.00,10.00,M
CMI,2016-07-09 17:53,80.06,64.04,58.14,320.00,9.2,1016.70,0.00,10.00,M
CMI,2016-07-09 18:53,78.08,62.06,57.87,20.00,9.2,1016.60,0.00,10.00,M
CMI,2016-07-09 19:53,73.04,62.96,70.68,360.00,4.6,1016.80,0.00,10.00,M
CMI,2016-07-09 20:53,68.00,62.06,81.29,0.00,0.0,1017.00,0.00,10.00,M
CMI,2016-07-09 21:53,68.00,62.06,81.29,20.00,3.5,1017.50,0.00,10.00,M
CMI,2016-07-09 22:53,66.02,62.06,87.05,70.00,6.9,1018.20,0.00,10.00,M
CMI,2016-07-09 23:53,64.04,60.98,89.78,80.00,6.9,1018.20,0.00,10.00,M
CMI,2016-07-10 00:53,62.96,60.08,90.31,80.00,5.8,1018.00,0.00,10.00,M
CMI,2016-07-10 01:53,62.96,59.00,86.90,80.00,4.6,1017.80,0.00,10.00,M
CMI,2016-07-10 02:53,62.96,59.00,86.90,60.00,3.5,1017.60,0.00,10.00,M
CMI,2016-07-10 03:53,62.06,59.00,89.70,90.00,4.6,1018.00,0.00,9.00,M
CMI,2016-07-10 04:53,60.08,57.02,89.61,80.00,4.6,1018.10,0.00,10.00,M
CMI,2016-07-10 05:53,59.00,57.02,93.13,90.00,4.6,1018.10,0.00,6.00,BR
CMI,2016-07-10 06:53,66.02,60.98,83.79,80.00,3.5,1018.70,0.00,10.00,M
CMI,2016-07-10 07:53,69.98,62.06,75.96,100.00,4.6,1019.00,0.00,10.00,M
CMI,2016-07-10 08:53,71.96,60.08,66.20,120.00,8.1,1018.90,0.00,10.00,M
CMI,2016-07-10 09:53,75.02,62.06,64.07,120.00,8.1,1018.50,0.00,10.00,M
CMI,2016-07-10 10:53,77.00,60.98,57.73,150.00,8.1,1018.20,0.00,10.00,M
CMI,2016-07-10 11:53,78.98,62.06,56.18,140.00,4.6,1018.10,0.00,10.00,M
CMI,2016-07-10 12:53,80.06,62.96,55.97,M,5.8,1017.90,0.00,10.00,M
CMI,2016-07-10 13:53,80.96,62.06,52.66,0.00,0.0,1017.60,0.00,10.00,M
CMI,2016-07-10 14:53,82.04,64.04,54.50,0.00,0.0,1017.10,0.00,10.00,M
CMI,2016-07-10 15:53,82.94,66.02,56.72,140.00,6.9,1016.90,0.00,10.00,M
CMI,2016-07-10 16:53,82.94,66.02,56.72,110.00,5.8,1016.30,0.00,10.00,M
CMI,2016-07-10 17:53,82.94,66.02,56.72,120.00,3.5,1015.90,0.00,10.00,M
CMI,2016-07-10 18:53,80.96,66.92,62.40,130.00,6.9,1015.40,0.00,10.00,M
CMI,2016-07-10 19:53,75.92,66.02,71.42,130.00,6.9,1014.50,0.00,10.00,M
CMI,2016-07-10 20:53,73.04,66.02,78.65,150.00,8.1,1014.40,0.00,10.00,M
CMI,2016-07-10 21:53,69.08,66.02,89.98,110.00,5.8,1015.40,0.00,10.00,M
CMI,2016-07-10 22:53,68.00,64.94,89.94,90.00,6.9,1015.30,0.00,10.00,M
CMI,2016-07-10 23:53,66.92,64.04,90.46,120.00,4.6,1015.40,0.00,10.00,M
CMI,2016-07-11 00:53,68.00,64.04,87.16,150.00,5.8,1015.60,0.00,10.00,M
CMI,2016-07-11 01:53,66.02,64.04,93.33,130.00,5.8,1015.60,0.00,10.00,M
CMI,2016-07-11 02:53,68.00,64.04,87.16,110.00,4.6,1015.30,0.00,10.00,M
CMI,2016-07-11 03:53,66.92,64.04,90.46,150.00,6.9,1015.20,0.00,10.00,M
CMI,2016-07-11 04:53,68.00,64.04,87.16,140.00,6.9,1015.20,0.00,10.00,M
CMI,2016-07-11 05:53,68.00,64.04,87.16,140.00,8.1,1015.20,0.00,10.00,M
CMI,2016-07-11 06:53,69.98,66.02,87.26,160.00,8.1,1015.60,0.00,10.00,M
CMI,2016-07-11 07:53,73.94,68.00,81.71,M,M,1015.90,0.00,10.00,M
CMI,2016-07-11 08:53,77.00,71.06,81.92,190.00,10.4,1016.40,0.00,10.00,M
CMI,2016-07-11 09:53,80.96,73.04,76.90,180.00,10.4,1016.10,0.00,10.00,M
CMI,2016-07-11 10:53,82.94,73.94,74.33,180.00,12.7,1015.80,0.00,10.00,M
CMI,2016-07-11 11:53,84.92,73.04,67.65,180.00,12.7,1015.80,0.00,10.00,M
CMI,2016-07-11 12:53,86.00,73.04,65.35,160.00,12.7,1015.50,0.00,10.00,M
CMI,2016-07-11 13:53,86.00,71.96,63.01,150.00,13.8,1015.20,0.00,10.00,M
CMI,2016-07-11 14:53,87.08,71.96,60.88,160.00,13.8,1014.70,0.00,10.00,M
CMI,2016-07-11 15:53,86.00,71.06,61.12,160.00,12.7,1014.50,0.00,10.00,M
CMI,2016-07-11 16:53,86.00,71.06,61.12,150.00,11.5,1013.90,0.00,10.00,M
CMI,2016-07-11 17:53,86.00,71.06,61.12,150.00,13.8,1013.60,0.00,10.00,M
CMI,2016-07-11 18:53,84.02,71.06,65.13,170.00,10.4,1013.50,0.00,10.00,M
CMI,2016-07-11 19:53,80.06,71.06,74.07,160.00,6.9,1013.50,0.00,10.00,M
CMI,2016-07-11 20:53,77.00,71.06,81.92,140.00,8.1,1013.50,0.00,9.00,M
CMI,2016-07-11 21:53,73.94,71.06,90.73,130.00,6.9,1013.90,0.00,8.00,M
CMI,2016-07-11 22:53,73.94,69.98,87.45,140.00,8.1,1013.60,0.00,7.00,M
CMI,2016-07-11 23:53,73.94,69.08,84.80,160.00,10.4,1013.70,0.00,8.00,M
CMI,2016-07-12 00:53,73.04,69.08,87.41,170.00,9.2,1013.30,0.00,8.00,M
CMI,2016-07-12 01:53,71.96,69.08,90.66,170.00,10.4,1013.10,0.00,8.00,M
CMI,2016-07-12 02:53,71.96,69.08,90.66,180.00,8.1,1012.70,0.00,7.00,M
CMI,2016-07-12 03:53,71.96,69.98,93.49,180.00,8.1,1012.70,0.00,7.00,M
CMI,2016-07-12 04:53,71.06,69.08,93.47,160.00,8.1,1011.90,0.00,6.00,BR
CMI,2016-07-12 05:53,71.96,69.98,93.49,170.00,8.1,1012.30,0.00,4.00,BR
CMI,2016-07-12 06:53,73.04,71.06,93.52,180.00,9.2,1012.90,0.00,5.00,BR
CMI,2016-07-12 07:02,73.94,71.96,93.54,170.00,9.2,M,0.00,5.00,BR
CMI,2016-07-12 07:53,75.92,73.04,90.80,180.00,12.7,1012.90,0.00,6.00,BR
CMI,2016-07-12 08:53,78.98,73.94,84.58,210.00,12.7,1012.90,0.00,9.00,M
CMI,2016-07-12 08:58,78.98,73.94,84.58,200.00,12.7,M,0.00,9.00,M
CMI,2016-07-12 09:53,80.96,75.02,82.19,220.00,9.2,1012.70,0.00,9.00,M
CMI,2016-07-12 10:53,82.94,75.02,77.07,200.00,10.4,1012.30,0.00,10.00,M
